sampleType,timestamp,distance,power,accelX,accelY,accelZ,boatAccelX,boatAccelY,boatAccelZ,gyroX,gyroY,gyroZ,latitude,longitude,speed,gpsHeading,gpsAltitude,gpsAccuracy,spm,strokeCount,driveTime,recoveryTime,driveRatio,catchDuration,gravityX,gravityY,gravityZ,detectorMode,detectorAboveThreshold,detectorForcedStroke,detectorResumingFromGap,detectorRejectionReason,detectorPeakProminence,detectorTimeAboveThresholdMs,detectorTimeSinceLastStrokeMs,detectorSmoothedMagnitude,detectorGravityAlpha,detectorGravityShiftG,detectorConfidence
sensor,1768476070777,3385.401037992951,0,-0.3633197844028473,0.7697888612747192,0.5559543967247009,-0.3633197844028473,0.7697888612747192,0.5559543967247009,0,0,0,10.0196601,9.9818644,3.8876263744264574,279,987.2,2.315999984741211,,0,0.279,0.721,0.279,0.145,-0.15938039016879463,0.9119102351461297,0.48992368204875125,classic,0,0,0,none,0,0,0,2.039823234446871,-0.15938039016879463,0.258488509219494,0
sensor,1768476072731,3393.215650283849,0,-0.28939545154571533,0.8474912643432617,0.4455191195011139,-0.28939545154571533,0.8474912643432617,0.4455191195011139,0,0,0,10.0196734,9.9817944,3.9033363471577807,278,987,2.315999984741211,,0,0.407,0.5259999999999999,0.43622722400857455,0.233,-0.14425756517445337,0.9721117368788942,0.5332521197830109,classic,0,0,0,none,0,0,0,2.693875193019841,-0.14425756517445337,0.21151504736309806,0
sensor,1768476074766,3400.497337635419,0,-0.01651940308511257,0.8817538022994995,0.4375653564929962,-0.01651940308511257,0.8817538022994995,0.4375653564929962,0,0,0,10.0196868,9.9817293,3.901645857736106,279,987.1,2.315999984741211,,0,0.277,0.597,0.31693363844393596,0.293,-0.12469363507447638,0.8878399808413635,0.5459518258958299,classic,0,0,0,none,0,0,0,2.0419195522879976,-0.12469363507447638,0.1540226262766611,0
sensor,1768476076748,3406.3560377404233,0,-0.20537593960762024,0.7532694935798645,0.5603289604187012,-0.20537593960762024,0.7532694935798645,0.5603289604187012,0,0,0,10.0196984,9.9816771,3.8812127523052316,279,987.1,2.299999952316284,,0,0.527,0,1,0.642,-0.124530515131489,0.8859454724483169,0.5349922116685125,classic,0,0,0,none,0,0,0,1.1234214711602826,-0.124530515131489,0.15821039278537125,0
sensor,1768476078767,3412.268400339504,0,-0.02141404151916504,0.945582926273346,0.5197493433952332,-0.02141404151916504,0.945582926273346,0.5197493433952332,0,0,0,10.0197034,9.9816233,3.8252650209994337,277,988,2.2160000801086426,,0,0.291,0.8170000000000002,0.2626353790613718,0.059,-0.03319373847322481,1.0020572932791683,0.5045285487602822,classic,0,0,0,none,0,0,0,2.2580710992040194,-0.03319373847322481,0.05996377767723237,0
sensor,1768476080751,3416.5534462812507,0,-0.21822437644004822,0.8303599953651428,0.5268924832344055,-0.21822437644004822,0.8303599953651428,0.5268924832344055,0,0,0,10.0197051,9.9815843,3.7389608681318482,278,988.5,2.0160000324249268,,0,0,0.9889999999999999,0,0.177,-0.056037170813014535,0.9780635454358754,0.5053306885092225,classic,0,0,0,none,0,0,0,1.896848378558385,-0.056037170813014535,0.2215298335420924,0
sensor,1768476082752,3421.067434262301,0,-0.1830441653728485,0.8728821873664856,0.50690096616745,-0.1830441653728485,0.8728821873664856,0.50690096616745,0,0,0,10.0197118,9.9815436,3.4633997743090155,277,988.6,1.7999999523162842,,0,0.447,0.7029999999999998,0.38869565217391305,0,0.019260317430073795,1.078443623197538,0.48913383362949986,classic,0,0,0,none,0,0,0,3.2242694827762555,0.019260317430073795,0.2904127508062719,0
sensor,1768476084739,3425.3639819854357,0,-0.15938164293766022,0.8154619336128235,0.5483983159065247,-0.15938164293766022,0.8154619336128235,0.5483983159065247,0,0,0,10.0197151,9.9815045,3.3582784910635,278,988.8000000000001,1.6829999685287476,,0,0.545,0.614,0.47023295944779986,0,-0.002852236176925598,1.047186681850265,0.4895944466669912,classic,0,0,0,none,0,0,0,2.2667045013022675,-0.002852236176925598,0.2871905839656141,0
sensor,1768476086784,3430.099500444461,0,-0.118694968521595,0.8698230385780334,0.4256346821784973,-0.118694968521595,0.8698230385780334,0.4256346821784973,0,0,0,10.0197234,9.9814621,3.062105814980999,278,988.2,1.649999976158142,,0,0.233,0.88,0.20934411500449238,0.052,-0.02884394688341673,1.0140624501633113,0.4923078145660645,classic,0,0,0,none,0,0,0,1.9603995246771637,-0.02884394688341673,0.1834646335457829,0
sensor,1768476088759,3434.397009501686,0,-0.184971421957016,0.8241347074508667,0.4874294698238373,-0.184971421957016,0.8241347074508667,0.4874294698238373,0,0,0,10.0197268,9.9814230,2.9678691139440536,276,988.1,1.6330000162124634,,0,0.076,1.102,0.06451612903225805,0.001,-0.04704946548993225,0.9900302884337662,0.4875591107706529,classic,0,0,0,none,0,0,0,2.009686342539327,-0.04704946548993225,0.21682430478177342,0
sensor,1768476090737,3439.1220320450943,0,-0.20893985033035278,0.8383138179779053,0.5407504439353943,-0.20893985033035278,0.8383138179779053,0.5407504439353943,0,0,0,10.0197351,9.9813807,2.857433579094235,276,987.7,1.600000023841858,,0,0,0.9910000000000001,0,0.18,-0.0658458641954123,0.9734092464704444,0.4794927852845676,classic,0,0,0,none,0,0,0,2.1438995941323604,-0.0658458641954123,0.207140443577592,0
sensor,1768476092767,3443.4028782045325,0,0.057206083089113235,0.92182856798172,0.21750548481941223,0.057206083089113235,0.92182856798172,0.21750548481941223,0,0,0,10.0197351,9.9813416,2.7476199457336836,273,987.4,1.600000023841858,,0,0.273,0.815,0.2509191176470588,0.059,-0.07764058207563218,0.9572933419050911,0.47977493066240245,classic,0,0,0,none,0,0,0,2.107637897296044,-0.07764058207563218,0.29852229943810654,0
sensor,1768476094732,3447.3305547587534,0,-0.1728419065475464,0.8170986175537109,0.5307623147964478,-0.1728419065475464,0.8170986175537109,0.5307623147964478,0,0,0,10.0197351,9.9813058,2.6475835568708055,271,987.2,1.600000023841858,,0,0.181,0.859,0.17403846153846153,0,-0.09230708463130818,0.9408243719666226,0.483684705149086,classic,0,0,0,none,0,0,0,1.319993741850548,-0.09230708463130818,0.1557309739107145,0
sensor,1768476096769,3451.4669952349886,0,-0.1663106232881546,0.862267017364502,0.5602371692657471,-0.1663106232881546,0.862267017364502,0.5602371692657471,0,0,0,10.0197401,9.9812683,2.5570050165874294,272,988,1.600000023841858,,0,0.407,0.5840000000000001,0.4106962663975781,0.176,-0.09892832113525256,0.9287245697316162,0.4832256002941853,classic,0,0,0,none,0,0,0,1.506375139121022,-0.09892832113525256,0.12262856259883245,0
sensor,1768476098763,3455.9448333852793,0,0.015295743942260742,0.9037796258926392,0.5101589560508728,0.015295743942260742,0.9037796258926392,0.5101589560508728,0,0,0,10.0197434,9.9812276,2.4801560999010728,272,988.3000000000001,1.5829999446868896,,0,0.281,1.1069999999999998,0.20244956772334297,0,-0.10283290121341207,0.9187128124802187,0.479879343525019,classic,0,0,0,none,0,0,0,2.6486026275474783,-0.10283290121341207,0.12347596439255833,0
sensor,1768476100776,3460.242340412982,0,-0.29571259021759033,0.8252512812614441,0.5865458846092224,-0.29571259021759033,0.8252512812614441,0.5865458846092224,0,0,0,10.0197468,9.9811885,2.4127609158040606,274,988.4,1.5829999446868896,,0,0.309,0.693,0.3083832335329341,0.001,-0.11686852139511257,0.908066703554153,0.48661517699300566,classic,0,0,0,none,0,0,0,1.396196220537178,-0.11686852139511257,0.22208495145020873,0
sensor,1768476102741,3464.1633535436345,0,-0.1780424565076828,0.8915430307388306,0.5319859981536865,-0.1780424565076828,0.8915430307388306,0.5319859981536865,0,0,0,10.0197484,9.9811527,2.352547095157678,275,988.5,1.5829999446868896,,0,0.294,0.5389999999999999,0.35294117647058826,0.292,-0.12096329704480036,0.9015728419424415,0.4816153001506835,classic,0,0,0,none,0,0,0,1.3621770918790688,-0.12096329704480036,0.07717019033856895,0
sensor,1768476104733,3468.4801468118126,0,-0.19261930882930756,0.8384056091308594,0.5249499082565308,-0.19261930882930756,0.8384056091308594,0.5249499082565308,0,0,0,10.0197534,9.9811136,2.299278728762441,273,988.5,1.600000023841858,,0,0.11,0.8749999999999998,0.11167512690355333,0.183,-0.12726341715297737,0.8983368014649765,0.47679058655495576,classic,0,0,0,none,0,0,0,1.8185232265274949,-0.12726341715297737,0.1014152556202783,0
sensor,1768476106764,3472.9774240031065,0,0.09738799929618835,0.8892945647239685,0.4568379521369934,0.09738799929618835,0.8892945647239685,0.4568379521369934,0,0,0,10.0197584,9.9810729,2.2566879702696534,270,989,1.600000023841858,,0,0.901,0.1749999999999999,0.8373605947955391,0.092,-0.1342072216539791,0.8903797318550012,0.48187573089531494,classic,0,0,0,none,0,0,0,1.2631429076616234,-0.1342072216539791,0.23411782417596655,0
sensor,1768476108773,3477.0801938995505,0,-0.15571066737174988,0.8292281627655029,0.5178068280220032,-0.15571066737174988,0.8292281627655029,0.5178068280220032,0,0,0,10.0197568,9.9810355,2.2200080784060883,270,989.1,1.600000023841858,,0,1.049,0.042000000000000086,0.9615032080659944,0.058,-0.13552734399642055,0.8873972219161192,0.48341461769354344,classic,0,0,0,none,0,0,0,1.5213599129988626,-0.13552734399642055,0.07087978525074,0
sensor,1768476110739,3481.9100974778808,0,-0.21424748003482819,0.8185212016105652,0.537599503993988,-0.21424748003482819,0.8185212016105652,0.537599503993988,0,0,0,10.0197601,9.9809915,2.190901152484669,272,988.6,1.600000023841858,,0,0.355,0.8109999999999999,0.30445969125214406,0,-0.007079586241340787,0.9257813246232459,0.528398991735967,classic,0,0,0,none,0,0,0,2.1969897834274983,-0.007079586241340787,0.23464252459638682,0
sensor,1768476112742,3486.1951170365855,0,0.00856561679393053,1.062442421913147,0.19425594806671143,0.00856561679393053,1.062442421913147,0.19425594806671143,0,0,0,10.0197618,9.9809524,2.1726967208905656,274,988.7,1.600000023841858,,0,0.175,0.9470000000000001,0.15597147950089124,0,-0.03173525081675213,0.9155591584523644,0.5187821926263007,classic,0,0,0,none,0,0,0,2.4348116452901776,-0.03173525081675213,0.3602929379818325,0
sensor,1768476114735,3490.491660440619,0,-0.11930680274963379,0.8822584748268127,0.4983353018760681,-0.11930680274963379,0.8822584748268127,0.4983353018760681,0,0,0,10.0197651,9.9809133,2.163968765795143,269,988.2,1.565999984741211,,0,0.082,0.9629999999999999,0.0784688995215311,0.091,-0.05024701106921559,0.9047228010097154,0.5182341910447048,classic,0,0,0,none,0,0,0,1.2777532457833267,-0.05024701106921559,0.07567690087715563,0
sensor,1768476116743,3494.6056176943553,0,-0.21138718724250793,0.8240276575088501,0.5506467819213867,-0.21138718724250793,0.8240276575088501,0.5506467819213867,0,0,0,10.0197634,9.9808758,2.156248684480436,269,988.2,1.5499999523162842,,0,0.164,0.9430000000000001,0.14814814814814817,0.068,-0.06466420929143805,0.8987778220688601,0.5129676451183223,classic,0,0,0,none,0,0,0,1.6212236406878096,-0.06466420929143805,0.16977173073083257,0
sensor,1768476118759,3498.8901568994474,0,-0.14122560620307922,0.8812336921691895,0.47294437885284424,-0.14122560620307922,0.8812336921691895,0.47294437885284424,0,0,0,10.0197618,9.9808367,2.1518765918890748,271,988.5,1.5329999923706055,,0,0.324,0.8159999999999998,0.2842105263157895,0,-0.07435291018432019,0.8950517356282387,0.5047598411172982,classic,0,0,0,none,0,0,0,2.0030424817547696,-0.07435291018432019,0.0757119483350101,0
sensor,1768476120769,3503.1751726987063,0,-0.2316846400499344,0.8302529454231262,0.5142428874969482,-0.2316846400499344,0.8302529454231262,0.5142428874969482,0,0,0,10.0197601,9.9807976,2.150612005653101,271,988.4,1.5329999923706055,,0,0.058,1.089,0.050566695727986055,0,-0.09117346923228445,0.8856909768055888,0.5090984007275993,classic,0,0,0,none,0,0,0,1.0885356407360207,-0.09117346923228445,0.15189926671925522,0
sensor,1768476122768,3507.4601877883915,0,-0.1656070053577423,0.81281578540802,0.2432023286819458,-0.1656070053577423,0.81281578540802,0.2432023286819458,0,0,0,10.0197618,9.9807585,2.1474836623500786,272,988.4,1.5499999523162842,,0,0,1.171,0,0,-0.09909048603121542,0.8816025194773518,0.5023780004664404,classic,0,0,0,none,0,0,0,1.4306008321883525,-0.09909048603121542,0.2776637082744887,0
sensor,1768476124740,3511.9162752471298,0,-0.21128012239933014,0.8579841256141663,0.43623462319374084,-0.21128012239933014,0.8579841256141663,0.43623462319374084,0,0,0,10.0197601,9.9807179,2.1433893156322155,270,989,1.565999984741211,,0,0.094,1.049,0.08223972003499562,0,0.01708641459817651,1.0046970031361793,0.3438154041978428,classic,0,0,0,none,0,0,0,2.786819535529263,0.01708641459817651,0.28817639721015853,0
sensor,1768476126754,3516.212817179203,0,-0.21158601343631744,0.9013322591781616,0.40166622400283813,-0.21158601343631744,0.9013322591781616,0.40166622400283813,0,0,0,10.0197568,9.9806788,2.14304079744937,271,989.9,1.600000023841858,,0,0.449,0.7,0.3907745865970409,0,-0.018787475641916046,0.9817290163462107,0.3671296420853882,classic,0,0,0,none,0,0,0,2.318164893426043,-0.018787475641916046,0.21278945406945304,0
sensor,1768476128761,3520.157597887952,0,-0.16967567801475525,0.8701289892196655,0.5095471143722534,-0.16967567801475525,0.8701289892196655,0.5095471143722534,0,0,0,10.0197601,9.9806429,2.141911578021142,271,990,1.5829999446868896,,0,0.583,0.5720000000000001,0.5047619047619047,0,-0.05351349335689662,0.893986574100091,0.22515272191327163,classic,0,0,0,none,0,0,0,3.179610167078863,-0.05351349335689662,0.30967661606609004,0
sensor,1768476130759,3524.6203756292616,0,-0.17437146604061127,0.8226050734519958,0.5095471143722534,-0.17437146604061127,0.8226050734519958,0.5095471143722534,0,0,0,10.0197601,9.9806022,2.1386236149269666,269,989.8000000000001,1.5499999523162842,,0,0.117,1.031,0.10191637630662022,0,-0.06957273510908692,0.894498816515104,0.26219703242411535,classic,0,0,0,none,0,0,0,2.650657851697628,-0.06957273510908692,0.2794865322972557,0
sensor,1768476132738,3528.9053931311464,0,0.009682205505669117,0.9619033932685852,0.48385027050971985,0.009682205505669117,0.9619033932685852,0.48385027050971985,0,0,0,10.0197584,9.9805631,2.1393384822813304,267,989.5,1.5329999923706055,,0,0.735,0.45099999999999996,0.6197301854974705,0,-0.08215652732164631,0.8875748455322171,0.30155506919963443,classic,0,0,0,none,0,0,0,1.901650866088245,-0.08215652732164631,0.21832566404346476,0
sensor,1768476134732,3532.6559018710595,0,-0.2009860724210739,0.7905911207199097,0.4985341727733612,-0.2009860724210739,0.7905911207199097,0.4985341727733612,0,0,0,10.0197601,9.9805289,2.1414604955759766,266,989,1.5329999923706055,,0,0.928,0.281,0.7675765095119934,0,-0.09325918851432481,0.8816428232654823,0.3325190038186624,classic,0,0,0,none,0,0,0,2.017673329008209,-0.09325918851432481,0.21893989768144245,0
sensor,1768476136736,3537.1119860287995,0,-0.1661117821931839,0.8834821581840515,0.5163843035697937,-0.1661117821931839,0.8834821581840515,0.5163843035697937,0,0,0,10.0197618,9.9804882,2.142808104745714,271,988.5,1.5499999523162842,,0,0.13,0.9420000000000002,0.12126865671641791,0.077,-0.10111761291391069,0.8784984215281492,0.35807966285442155,classic,0,0,0,none,0,0,0,2.1308501941369813,-0.10111761291391069,0.17206029840611134,0
sensor,1768476138824,3541.7605457211093,0,-0.21261082589626312,0.8387115597724915,0.4870164692401886,-0.21261082589626312,0.8387115597724915,0.4870164692401886,0,0,0,10.0197601,9.9804458,2.1515407524580294,270,988.2,1.5499999523162842,,0,0.395,0.956,0.2923760177646188,0,-0.10963824779925885,0.8776550865219186,0.37469037551684414,classic,0,0,0,none,0,0,0,1.4619807746594988,-0.10963824779925885,0.1580706809948306,0
sensor,1768476140739,3546.576493729318,0,-0.08810348063707352,0.8673757314682007,0.44112923741340637,-0.08810348063707352,0.8673757314682007,0.44112923741340637,0,0,0,10.0197601,9.9804018,2.169148962837871,271,988.2,1.565999984741211,,0,0.115,0.9239999999999999,0.11068334937439847,0,-0.11515881138525162,0.8732001062478344,0.39715475319130167,classic,0,0,0,none,0,0,0,1.124252232108616,-0.11515881138525162,0.05221944134960036,0
sensor,1768476142755,3550.873038589487,0,-0.14122560620307922,0.8563628196716309,0.48314666748046875,-0.14122560620307922,0.8563628196716309,0.48314666748046875,0,0,0,10.0197568,9.9803627,2.185002954169272,269,987.5,1.5829999446868896,,0,1.09,0,1,0.058,-0.12283597257093974,0.8732561774185983,0.40795876221010235,classic,0,0,0,none,0,0,0,1.787209303022729,-0.12283597257093974,0.07962428668225398,0
sensor,1768476144740,3555.510463203045,0,-0.17896020412445068,0.8047549724578857,0.6026523113250732,-0.17896020412445068,0.8047549724578857,0.6026523113250732,0,0,0,10.0197584,9.9803204,2.200574830608916,270,987.1,1.600000023841858,,0,0.876,0.2450000000000001,0.7814451382694023,0.001,-0.15774449411314664,0.8345291931956578,0.20581177724812622,classic,0,0,0,none,0,0,0,3.7210977813713746,-0.15774449411314664,0.400523659219033,0
sensor,1768476146754,3560.177709285434,0,-0.17386671900749207,0.8453498482704163,0.523726224899292,-0.17386671900749207,0.8453498482704163,0.523726224899292,0,0,0,10.0197534,9.9802781,2.2144346749839228,266,987,1.600000023841858,,0,0,1.111,0,0,-0.17550621295217506,0.8492745093687198,0.39086523554291935,classic,0,0,0,none,0,0,0,1.8831446764509574,-0.17550621295217506,0.1335970391980607,0
sensor,1768476148837,3565.178758659033,0,-0.13388364017009735,0.886847198009491,0.4920181930065155,-0.13388364017009735,0.886847198009491,0.4920181930065155,0,0,0,10.0197518,9.9802325,2.229271688814654,268,986.8000000000001,1.5829999446868896,,0,0.29,0.7579999999999999,0.27671755725190844,0.116,-0.1765500196190361,0.8488463278442198,0.40808527875219053,classic,0,0,0,none,0,0,0,0.8874390375567751,-0.1765500196190361,0.10204455274042719,0
sensor,1768476150763,3569.294065228178,0,-0.08799640834331512,0.9256983995437622,0.6134663820266724,-0.08799640834331512,0.9256983995437622,0.6134663820266724,0,0,0,10.0197551,9.9801950,2.2385877418474704,269,987.2,1.565999984741211,,0,0.367,0.8089999999999999,0.3120748299319728,0,-0.16917162778116832,0.852142311462607,0.4212457772508836,classic,0,0,0,none,0,0,0,1.289765431253231,-0.16917162778116832,0.22235525129008002,0
sensor,1768476152751,3574.14199594155,0,-0.20332632958889008,0.797214150428772,0.5840985774993896,-0.20332632958889008,0.797214150428772,0.5840985774993896,0,0,0,10.0197601,9.9801511,2.2454404775593204,268,987.6,1.565999984741211,,0,0.118,0.943,0.1112158341187559,0.106,-0.09555671338697774,0.9091687322734598,0.24394105543206657,classic,0,0,0,none,0,0,0,3.058201201910565,-0.09555671338697774,0.3758515271844918,0
sensor,1768476154732,3578.961653916328,0,-0.0008106744498945773,1.007484793663025,0.2854185700416565,-0.0008106744498945773,1.007484793663025,0.2854185700416565,0,0,0,10.0197584,9.9801071,2.258717726079823,271,987.6,1.565999984741211,,0,0.174,0.992,0.14922813036020582,0,-0.10494790786544035,0.9045258485531908,0.2794653713140453,classic,0,0,0,none,0,0,0,1.4420972955422107,-0.10494790786544035,0.14729893302044658,0
sensor,1768476156790,3583.2461970693394,0,-0.25360342860221863,0.8224062323570251,0.5227014422416687,-0.25360342860221863,0.8224062323570251,0.5227014422416687,0,0,0,10.0197568,9.9800680,2.2766017209165446,268,987.7,1.565999984741211,,0,0.928,0.173,0.8428701180744778,0.084,-0.1177159624922044,0.895605385620757,0.31500958926247274,classic,0,0,0,none,0,0,0,2.0990682925338264,-0.1177159624922044,0.2600655209330173,0
sensor,1768476158950,3587.7129775258786,0,-0.14694620668888092,0.9870802760124207,0.5581876039505005,-0.14694620668888092,0.9870802760124207,0.5581876039505005,0,0,0,10.0197551,9.9800273,2.2873311120508486,267,987.7,1.565999984741211,,0,0.641,0.375,0.6309055118110236,0.115,-0.12107165567870452,0.8913943895697097,0.34209874027929155,classic,0,0,0,none,0,0,0,2.1321644047001653,-0.12107165567870452,0.23893334311683767,0
sensor,1768476160756,3592.3614946975504,0,-0.17876136302947998,0.8357594013214111,0.5667532086372375,-0.17876136302947998,0.8357594013214111,0.5667532086372375,0,0,0,10.0197584,9.9799849,2.2926059158575836,271,987.7,1.5829999446868896,,0,0.117,1.049,0.10034305317324187,0,-0.12267848350035448,0.8899381057062663,0.3619004547946846,classic,0,0,0,none,0,0,0,1.7672480284400538,-0.12267848350035448,0.22029378664068497,0
sensor,1768476162746,3597.3629514283452,0,-0.04241509735584259,0.9173316359519958,0.4573427140712738,-0.04241509735584259,0.9173316359519958,0.4573427140712738,0,0,0,10.0197601,9.9799393,2.3011874308222744,272,987.7,1.5829999446868896,,0,0.311,0.8760000000000001,0.2620050547598989,0,-0.1280219700519809,0.8835942471077064,0.38789531608209554,classic,0,0,0,none,0,0,0,1.6513247265630098,-0.1280219700519809,0.1158602151348146,0
sensor,1768476164763,3601.6438005296372,0,-0.12308485060930252,0.8351476192474365,0.446329802274704,-0.12308485060930252,0.8351476192474365,0.446329802274704,0,0,0,10.0197601,9.9799002,2.3044257140923197,267,988.1,1.5829999446868896,,0,1.146,0,1,0,-0.13070353553673025,0.8815155827444788,0.4011317757491667,classic,0,0,0,none,0,0,0,1.150057047493026,-0.13070353553673025,0.0655265129284155,0
sensor,1768476166750,3606.4917320771456,0,-0.21831615269184113,0.8432084918022156,0.5475876331329346,-0.21831615269184113,0.8432084918022156,0.5475876331329346,0,0,0,10.0197551,9.9798562,2.3077639985327725,266,988.4,1.5829999446868896,,0,0.758,0.28900000000000003,0.7239732569245462,0.118,-0.047055897533621924,0.8822201606137207,0.29290886524204274,classic,0,0,0,none,0,0,0,2.7810897740584326,-0.047055897533621924,0.3109302483965412,0
sensor,1768476168933,3611.1852516999684,0,-0.08157220482826233,0.9195801019668579,0.3323306143283844,-0.08157220482826233,0.9195801019668579,0.3323306143283844,0,0,0,10.0197484,9.9798139,2.3156217116784568,267,988.3000000000001,1.5829999446868896,,0,0.134,1.049,0.11327134404057483,0,-0.06252145576744733,0.8828495158217736,0.3244593670344106,classic,0,0,0,none,0,0,0,1.2083228345466,-0.06252145576744733,0.04233081279611216,0
sensor,1768476170776,3615.8338134465725,0,-0.1722300797700882,0.8294422626495361,0.515971302986145,-0.1722300797700882,0.8294422626495361,0.515971302986145,0,0,0,10.0197501,9.9797715,2.32786326005362,264,988.6,1.5499999523162842,,0,0.275,0.8909999999999999,0.23584905660377362,0,-0.08012932936686751,0.8753319329832161,0.3545599564226123,classic,0,0,0,none,0,0,0,1.9833036953425087,-0.08012932936686751,0.19238300284842788,0
sensor,1768476172752,3620.320473165014,0,-0.1846655160188675,0.9006134271621704,0.46610718965530396,-0.1846655160188675,0.9006134271621704,0.46610718965530396,0,0,0,10.0197451,9.9797309,2.3353978086595246,264,989,1.5329999923706055,,0,1.185,0,1,0,-0.09050895175382953,0.873617578805455,0.3730344020298377,classic,0,0,0,none,0,0,0,2.1297389662212547,-0.09050895175382953,0.1357966289913455,0
sensor,1768476174728,3624.979659796059,0,-0.17977087199687958,0.8308648467063904,0.48284074664115906,-0.17977087199687958,0.8308648467063904,0.48284074664115906,0,0,0,10.0197418,9.9796885,2.339337913840746,262,988.8000000000001,1.5329999923706055,,0,0.23,0.925,0.19913419913419914,0,-0.09240990996114282,0.875668808956721,0.3961839022761353,classic,0,0,0,none,0,0,0,2.129269185745357,-0.09240990996114282,0.1316112593750836,0
sensor,1768476176741,3629.7956067119735,0,-0.16263964772224426,0.9107086062431335,0.38158291578292847,-0.16263964772224426,0.9107086062431335,0.38158291578292847,0,0,0,10.0197418,9.9796445,2.3431607151903844,267,988.6,1.565999984741211,,0,0.642,0.5059999999999999,0.559233449477352,0,-0.10691012421428052,0.8700274863072369,0.4148916712237776,classic,0,0,0,none,0,0,0,1.1517277449727352,-0.10691012421428052,0.07700228426945765,0
sensor,1768476178995,3634.2822669105667,0,-0.2252604216337204,0.8637048006057739,0.5107707381248474,-0.2252604216337204,0.8637048006057739,0.5107707381248474,0,0,0,10.0197368,9.9796038,2.3421962399694225,264,988.4,1.565999984741211,,0,0.486,0.817,0.37298541826554105,0,-0.1099866482879399,0.8701224481981015,0.4274434495209024,classic,0,0,0,none,0,0,0,1.1884265605407778,-0.1099866482879399,0.14309760081350303,0
sensor,1768476180736,3639.310976377937,0,-0.2014908343553543,0.8077223300933838,0.6054055094718933,-0.2014908343553543,0.8077223300933838,0.6054055094718933,0,0,0,10.0197318,9.9795582,2.3394449984206833,263,988,1.5829999446868896,,0,0.117,0.812,0.12594187298170076,0.176,-0.11539269134930837,0.8714450804336102,0.43400341961453615,classic,0,0,0,none,0,0,0,1.4321298599122896,-0.11539269134930837,0.20313483593203316,0
sensor,1768476182768,3644.3231409047858,0,0.016825318336486816,0.9815738201141357,0.4826265871524811,0.016825318336486816,0.9815738201141357,0.4826265871524811,0,0,0,10.0197284,9.9795126,2.3390093646495482,267,988.4,1.565999984741211,,0,0,1.1079999999999999,0,0.058,-0.11829217586404145,0.8717574289452098,0.44017601626627306,classic,0,0,0,none,0,0,0,1.792111645867099,-0.11829217586404145,0.18011673242377854,0
sensor,1768476184749,3648.7787752726254,0,-0.1420515775680542,0.8507492542266846,0.4742751121520996,-0.1420515775680542,0.8507492542266846,0.4742751121520996,0,0,0,10.0197268,9.9794719,2.3410426185724704,264,988.9,1.565999984741211,,0,1.248,0,1,0.117,-0.12657754548296754,0.8679635887389384,0.45467501389813797,classic,0,0,0,none,0,0,0,0.5875799936679367,-0.12657754548296754,0.03048297426668612,0
sensor,1768476186740,3653.626707385511,0,-0.2716524004936218,0.8715514540672302,0.42511460185050964,-0.2716524004936218,0.8715514540672302,0.42511460185050964,0,0,0,10.0197218,9.9794279,2.342231604572319,263,989.5,1.565999984741211,,0,0.534,0.524,0.504725897920605,0.117,-0.1315928067148047,0.8666639830060742,0.45973398554533074,classic,0,0,0,none,0,0,0,1.4232115756705073,-0.1315928067148047,0.14508288360570218,0
sensor,1768476188983,3658.4574721947,0,-0.19456186890602112,0.8241347074508667,0.4932418763637543,-0.19456186890602112,0.8241347074508667,0.4932418763637543,0,0,0,10.0197184,9.9793840,2.3462601711457602,267,989.8000000000001,1.5829999446868896,,0,0.057,0.89,0.06019007391763463,0.219,-0.12562070856924057,0.8688618232636539,0.46444916067310527,classic,0,0,0,none,0,0,0,1.1583331624054138,-0.12562070856924057,0.08751465957408151,0
sensor,1768476190738,3662.7540164635025,0,-0.22259895503520966,0.87786865234375,0.4611208140850067,-0.22259895503520966,0.87786865234375,0.4611208140850067,0,0,0,10.0197151,9.9793449,2.355250050289473,264,990.1,1.600000023841858,,0,0.942,0,1,0,-0.13670260230615786,0.8655625441190339,0.4692010339049927,classic,0,0,0,none,0,0,0,0.7278381855641917,-0.13670260230615786,0.08758673552902692,0
sensor,1768476192760,3667.5736692407168,0,-0.2904202938079834,0.8289222121238708,0.3936053514480591,-0.2904202938079834,0.8289222121238708,0.3936053514480591,0,0,0,10.0197134,9.9793009,2.357475254571605,263,990.1,1.6160000562667847,,0,0.515,0.6569999999999999,0.43941979522184305,0,-0.1398585275479114,0.8656498861134297,0.4685371900330956,classic,0,0,0,none,0,0,0,1.2557882808049645,-0.1398585275479114,0.1730061003537067,0
sensor,1768476194738,3672.6251462144087,0,-0.18855062127113342,0.847078263759613,0.48334550857543945,-0.18855062127113342,0.847078263759613,0.48334550857543945,0,0,0,10.0197068,9.9792553,2.3558124289547875,264,990,1.6160000562667847,,0,0.381,0.443,0.462378640776699,0.341,-0.13810514923550346,0.8675229897772044,0.4654115347861714,classic,0,0,0,none,0,0,0,1.173931899274106,-0.13810514923550346,0.057597321683131496,0
