Session Summary
key,value
session_id,fixture-session-android
user_id,
start_time,2026-01-15T10:58:23.993Z
end_time,2026-01-15T11:25:22.485Z
elapsed_seconds,1618
rower_type,OUTRIGGER
boat_type,OC1
visibility,PUBLIC
total_distance_m,4456
avg_speed_ms,2.8454661558109833
avg_split_s_500m,175.7181328545781
avg_spm,24
total_strokes,556
avg_heart_rate,
max_heart_rate,
avg_dps_m,8.014388489208633
best_split_s_500m,164.80815513129713
avg_power_w,65
max_speed_ms,3.9033363471577807

Device Info
key,value
device_model,fixture-mobile-android
device_os,android
device_os_version,14
app_version,7.0.2
app_build,1

Workout Logs
timestamp,latitude,longitude,speed,split_seconds,spm,stroke_count,heart_rate,accelx,accely,accelz
2026-01-15T11:12:48.572Z,10.0142968,9.9923956,2.7382845556931654,182.5960705801924,16,286,,0,0,0
2026-01-15T11:12:54.717Z,10.0143934,9.9922246,2.709815072642231,184.51443607643313,16,287,,0,0,0
2026-01-15T11:13:00.729Z,10.0144568,9.9920942,2.6938882917258855,185.60532058278721,15,288,,0,0,0
2026-01-15T11:13:06.718Z,10.0145118,9.9919640,2.6642804329988152,187.66793232693547,,289,,0,0,0
2026-01-15T11:13:12.485Z,10.0145501,9.9918728,2.6400510895950142,189.3902742907526,18,293,,0,0,0
2026-01-15T11:13:18.033Z,10.0146151,9.9917392,2.634422631385179,189.79490763678265,30,295,,0,0,0
2026-01-15T11:13:23.507Z,10.0146718,9.9916170,2.6592308978770896,188.02428942863094,25,297,,0,0,0
2026-01-15T11:13:28.724Z,10.0147368,9.9914802,2.6626145067313667,187.7853511035668,21,298,,0,0,0
2026-01-15T11:13:34.702Z,10.0147951,9.9913418,2.678235968315875,186.69004744731637,20,300,,0,0,0
2026-01-15T11:13:40.706Z,10.0148618,9.9912132,2.6959508854453436,185.46331934285408,21,303,,0,0,0
2026-01-15T11:13:46.380Z,10.0148984,9.9911252,2.7081679353521335,184.62665976989598,26,306,,0,0,0
2026-01-15T11:13:52.735Z,10.0149784,9.9909672,2.6602619409427755,187.95141647698196,30,308,,0,0,0
2026-01-15T11:13:58.729Z,10.0150434,9.9908450,2.5997968233853666,192.3227213382456,26,311,,0,0,0
2026-01-15T11:14:04.723Z,10.0151151,9.9907148,2.5817892024377644,193.66414559635328,31,314,,0,0,0
2026-01-15T11:14:10.691Z,10.0151784,9.9905812,2.6022120562276396,192.14421776403466,30,316,,0,0,0
2026-01-15T11:14:16.067Z,10.0152184,9.9904949,2.602043412878432,192.1566709937749,24,319,,0,0,0
2026-01-15T11:14:21.952Z,10.0152934,9.9903792,2.5810143337835445,193.7222871858457,22,321,,0,0,0
2026-01-15T11:14:28.719Z,10.0153868,9.9902213,2.5517141017748006,195.94671662167545,23,323,,0,0,0
2026-01-15T11:14:34.699Z,10.0154684,9.9900975,2.555508110765318,195.65580633209618,32,327,,0,0,0
2026-01-15T11:14:40.691Z,10.0155351,9.9899802,2.5685825811920227,194.6598889446494,39,330,,0,0,0
2026-01-15T11:14:46.716Z,10.0156084,9.9898646,2.5604495009018837,195.2782118233075,28,332,,0,0,0
2026-01-15T11:14:52.722Z,10.0156784,9.9897327,2.529079129621077,197.7004175725072,23,334,,0,0,0
2026-01-15T11:14:58.693Z,10.0157368,9.9896203,2.512230541909684,199.026320100353,21,336,,0,0,0
2026-01-15T11:15:04.720Z,10.0158084,9.9895030,2.5329513171686577,197.39818788104535,20,338,,0,0,0
2026-01-15T11:15:10.701Z,10.0158834,9.9893841,2.5539993866807986,195.77138608862575,25,341,,0,0,0
2026-01-15T11:15:16.699Z,10.0159501,9.9892668,2.55651235132706,195.57894947796947,21,343,,0,0,0
2026-01-15T11:15:22.719Z,10.0160201,9.9891479,2.5536284357261945,195.79982467488904,23,345,,0,0,0
2026-01-15T11:15:28.315Z,10.0160734,9.9890779,2.5504910030036285,196.04068370018425,20,347,,0,0,0
2026-01-15T11:15:34.092Z,10.0161551,9.9889656,2.5523458540076427,195.89821622916423,42,351,,0,0,0
2026-01-15T11:15:40.698Z,10.0162618,9.9888205,2.534799590481892,197.2542531084064,32,354,,0,0,0
2026-01-15T11:15:46.696Z,10.0163534,9.9887131,2.5306074784142263,197.58101731103662,31,357,,0,0,0
2026-01-15T11:15:52.743Z,10.0164318,9.9885958,2.547670649720016,196.2577070371906,29,359,,0,0,0
2026-01-15T11:15:58.337Z,10.0164851,9.9885225,2.5409240796580703,196.7788034293746,26,362,,0,0,0
2026-01-15T11:16:03.534Z,10.0165784,9.9884167,2.51168560725159,199.0695007991564,31,365,,0,0,0
2026-01-15T11:16:08.703Z,10.0166584,9.9883059,2.4903651920020535,200.77376667718366,30,367,,0,0,0
2026-01-15T11:16:14.710Z,10.0167334,9.9882000,2.488259290672715,200.9436885754869,27,369,,0,0,0
2026-01-15T11:16:20.724Z,10.0168084,9.9880910,2.475474389842541,201.9814876904478,27,372,,0,0,0
2026-01-15T11:16:26.732Z,10.0168868,9.9879801,2.477687213993763,201.80109788517422,27,374,,0,0,0
2026-01-15T11:16:32.766Z,10.0169684,9.9878678,2.481263935130341,201.51020329634338,26,376,,0,0,0
2026-01-15T11:16:38.586Z,10.0170201,9.9877880,2.4840622928481477,201.2831970597306,17,378,,0,0,0
2026-01-15T11:16:43.869Z,10.0170934,9.9876740,2.5020256269317787,199.83808104041984,15,379,,0,0,0
2026-01-15T11:16:49.349Z,10.0171718,9.9875697,2.5251964421579833,198.00439746093963,14,380,,0,0,0
2026-01-15T11:16:54.707Z,10.0172518,9.9874443,2.5531730185436645,195.83475008098006,15,382,,0,0,0
2026-01-15T11:17:00.732Z,10.0173201,9.9873320,2.5579807976177187,195.4666745214259,21,384,,0,0,0
